"clip","id","probability","speaker","speaker_gender","clip_rank","clip_score","syllablespersec","npviV_all","npviV_nophrasefinal","pitchpvi","f0var","st_pitchpvi","stvar","duration","num_of_words","wordspersec","num_of_syllables","st_pitchpvi_new","stvar_new","npviV_nophrasefinal_median","npviV_all_median"
"F1_02",928,0.333333333,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",630,0.5,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",172,0.4,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",105,NA,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",945,1,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",1085,0.666666667,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",149,1,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",78,NA,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",457,0.666666667,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",591,0.666666667,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",93,0.833333333,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",92,0.833333333,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",132,0.8,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",1193,0.75,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_02",419,0.833333333,"F1","female",35,0.038585534,5.050505051,30.1896726076784,31.5607388937883,22.02418866,22.63053465,4.27423027,1.759029746,1.584,7,4.419191919,8,4.27028458,1.834185936,20.82690423,21.96327489
"F1_03",569,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",418,0.4,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",927,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1159,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",524,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",978,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",400,0.8,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",113,0.25,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",639,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",625,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1061,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1015,0.8,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1014,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",951,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1110,0.166666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",117,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1033,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",146,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1176,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",502,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",109,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",404,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",188,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",103,0.75,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",160,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1160,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",523,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",81,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",224,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1191,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1095,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",236,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1050,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",578,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1069,0.4,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",465,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",437,0.166666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1056,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1029,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1149,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",587,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",227,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",467,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",894,0.4,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",602,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",514,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",397,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",396,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",620,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",881,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",239,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",88,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",459,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",247,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",312,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",452,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",937,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",492,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1011,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",186,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1192,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",573,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",597,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1112,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",997,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1071,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1041,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",251,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1018,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1121,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",643,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",470,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",411,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",142,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",577,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",201,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1115,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",422,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",371,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",536,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",898,0.4,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",436,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",580,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",420,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",413,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1059,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",606,0.166666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",483,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",880,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",136,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",173,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1103,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1172,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",344,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",504,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",195,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",582,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",556,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",626,NA,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1096,0.75,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",137,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1073,0.2,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",70,1,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",416,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",376,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",311,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",981,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1065,0.5,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",321,0.833333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",288,0.333333333,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1135,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",1181,0.8,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",415,0,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
"F1_03",478,0.666666667,"F1","female",32,0.036892293,4.7129391,37.7684488754342,33.3092351031708,43.60989026,71.62229706,8.659471041,6.277895746,2.334,7,2.999143102,11,8.375563524,3.616219645,25,26.78571429
